date,state,new_cases,total_cases,net_change,hosp,icu,vent,active_cases,smooth_cases,hosp_ratio,as_at
2022-01-02,qld,4249,23941,4234,180,9,1,21682,3088.4,0.008301817175537312,2022-01-28
2022-01-03,qld,5699,29626,5685,205,11,2,27295,3783.8,0.007510533064663858,2022-01-28
2022-01-04,qld,6781,36401,6775,275,10,2,33890,4516.4,0.008114488049572145,2022-01-28
2022-01-05,qld,10332,46731,10330,296,12,2,43853,6129.6,0.0067498232732082185,2022-01-28
2022-01-06,qld,10953,57677,10946,327,14,3,54217,7602.8,0.0060313185901101135,2022-01-28
2022-01-07,qld,11174,68783,11106,366,14,3,64626,8987.8,0.005663355305914029,2022-01-28
2022-01-08,qld,18000,86760,17977,402,22,5,81912,11448,0.004907705830647524,2022-01-28
2022-01-09,qld,9581,96326,9566,419,21,5,90709,12008,0.004619166786096198,2022-01-28
2022-01-10,qld,20566,116879,20553,529,27,6,110117,14054.8,0.004803981219975118,2022-01-28
2022-01-11,qld,22069,138940,22061,555,30,8,130597,16278,0.004249714771395974,2022-01-28
2022-01-12,qld,14914,153837,14897,556,26,10,143289,17026,0.0038802699439594106,2022-01-28
2022-01-13,qld,23630,177454,23617,589,41,15,163801,18152,0.003595826643304986,2022-01-28
2022-01-14,qld,19709,197157,19703,649,46,14,181244,20177.6,0.0035808081922711925,2022-01-28
2022-01-15,qld,17445,214577,17420,670,49,16,195102,19553.4,0.003434101136841242,2022-01-28
2022-01-16,qld,15122,229671,15094,702,47,15,205975,18164,0.003408180604442287,2022-01-28
2022-01-17,qld,15962,245633,15962,819,50,15,216238,18373.6,0.0037874934100389384,2022-01-28
2022-01-18,qld,19932,265539,19906,835,52,15,229389,17634,0.0036401048001429887,2022-01-28
2022-01-19,qld,16812,282336,16797,850,48,20,235869,17054.6,0.00360369527152784,2022-01-28
2022-01-20,qld,16031,298194,15858,855,54,22,240947,16771.8,0.0035484982174503106,2022-01-28
2022-01-21,qld,15050,313204,15010,884,52,0,244823,16757.4,0.003610771863754631,2022-01-28
2022-01-22,qld,11947,325150,11946,863,47,14,238770,15954.4,0.003614356912509947,2022-01-28
2022-01-23,qld,10212,335342,10192,878,50,12,239401,14010.4,0.003667486769061115,2022-01-28
2022-01-24,qld,9546,344844,9502,928,51,18,228381,12557.2,0.004063385307884631,2022-01-28
2022-01-25,qld,13511,358336,13492,889,47,15,219823,12053.2,0.004044162803710258,2022-01-28
2022-01-26,qld,11600,369807,11471,829,48,15,216509,11363.2,0.0038289401364377464,2022-01-28
2020-02-29,sa,0,3,0,0,0,0,NA,NA,NA,2022-01-28
2020-03-01,sa,0,3,0,0,0,0,NA,NA,NA,2022-01-28
2020-03-02,sa,0,3,0,0,0,0,NA,NA,NA,2022-01-28
2020-03-03,sa,2,5,2,0,0,0,NA,NA,NA,2022-01-28
2020-03-04,sa,2,7,2,0,0,0,NA,0.8,NA,2022-01-28
2020-03-05,sa,0,7,0,0,0,0,NA,0.8,NA,2022-01-28
2020-03-06,sa,0,7,0,0,0,0,NA,0.8,NA,2022-01-28
2020-03-07,sa,0,7,0,0,0,0,NA,0.8,NA,2022-01-28
2020-03-08,sa,0,7,0,0,0,0,NA,0.4,NA,2022-01-28
2020-03-09,sa,0,7,0,0,0,0,NA,0,NA,2022-01-28
2020-03-10,sa,2,9,2,0,0,0,NA,0.4,NA,2022-01-28
2020-03-11,sa,3,12,3,0,0,0,NA,1,NA,2022-01-28
2020-03-12,sa,4,16,4,0,0,0,NA,1.8,NA,2022-01-28
2020-03-13,sa,3,19,3,0,0,0,16,2.4,0,2022-01-28
2020-03-14,sa,1,20,1,0,0,0,17,2.6,0,2022-01-28
2020-03-15,sa,9,29,9,0,0,0,26,4,0,2022-01-28
2020-03-16,sa,3,32,3,0,0,0,29,4,0,2022-01-28
2020-03-17,sa,5,37,5,0,0,0,32,4.2,0,2022-01-28
2020-03-18,sa,5,42,5,0,0,0,35,4.6,0,2022-01-28
2020-03-19,sa,8,50,8,0,0,0,43,6,0,2022-01-28
2020-03-20,sa,17,67,17,0,0,0,60,7.6,0,2022-01-28
2020-03-21,sa,33,100,33,0,0,0,93,13.6,0,2022-01-28
2020-03-22,sa,34,134,34,0,0,0,127,19.4,0,2022-01-28
2020-03-23,sa,36,170,36,0,0,0,163,25.6,0,2022-01-28
2020-03-24,sa,27,197,27,0,0,0,188,29.4,0,2022-01-28
2020-03-25,sa,38,235,38,0,0,0,223,33.6,0,2022-01-28
2020-03-26,sa,22,257,22,0,0,0,241,31.4,0,2022-01-28
2020-03-27,sa,30,287,30,0,0,0,268,30.6,0,2022-01-28
2020-03-28,sa,12,299,12,0,0,0,279,25.8,0,2022-01-28
2020-03-29,sa,6,305,6,0,0,0,276,21.6,0,2022-01-28
2020-03-30,sa,32,337,32,0,0,0,305,20.4,0,2022-01-28
2020-03-31,sa,30,367,30,23,6,0,330,22,0.0696969696969697,2022-01-28
2020-04-01,sa,18,385,18,19,7,0,343,19.6,0.05539358600583091,2022-01-28
2020-04-02,sa,11,396,11,18,8,0,346,19.4,0.05202312138728324,2022-01-28
2020-04-03,sa,11,407,11,18,8,0,340,20.4,0.052941176470588235,2022-01-28
2020-04-04,sa,2,409,2,19,9,0,309,14.4,0.061488673139158574,2022-01-28
2020-04-05,sa,2,411,2,20,10,0,277,8.8,0.07220216606498195,2022-01-28
2020-04-06,sa,4,415,4,16,10,0,245,6,0.0653061224489796,2022-01-28
2020-04-07,sa,5,420,5,16,8,0,223,4.8,0.07174887892376682,2022-01-28
2020-04-08,sa,1,421,1,15,6,0,186,2.8,0.08064516129032258,2022-01-28
2020-04-09,sa,7,428,7,15,6,0,171,3.8,0.08771929824561403,2022-01-28
2020-04-10,sa,1,429,1,15,7,0,142,3.6,0.1056338028169014,2022-01-28
2020-04-11,sa,0,429,0,14,6,0,130,2.8,0.1076923076923077,2022-01-28
2020-04-12,sa,2,431,2,13,6,0,126,2.2,0.10317460317460317,2022-01-28
2020-04-13,sa,2,433,2,11,4,0,96,2.4,0.11458333333333333,2022-01-28
2020-04-14,sa,0,433,0,10,1,0,66,1,0.15151515151515152,2022-01-28
2020-04-15,sa,1,434,1,10,1,0,49,1,0.20408163265306123,2022-01-28
2020-04-16,sa,1,435,1,7,1,0,39,1.2,0.1794871794871795,2022-01-28
2020-04-17,sa,0,435,0,7,1,0,28,0.8,0.25,2022-01-28
2020-04-18,sa,0,435,0,7,1,0,26,0.4,0.2692307692307692,2022-01-28
2020-04-19,sa,0,435,0,6,2,0,24,0.4,0.25,2022-01-28
2020-04-20,sa,2,437,2,5,2,0,22,0.6,0.22727272727272727,2022-01-28
2020-04-21,sa,1,438,1,4,2,0,18,0.6,0.2222222222222222,2022-01-28
2020-04-22,sa,0,438,0,4,2,0,17,0.6,0.23529411764705882,2022-01-28
2020-04-23,sa,0,438,0,4,2,0,10,0.6,0.4,2022-01-28
2020-04-24,sa,0,438,0,4,2,0,9,0.6,0.4444444444444444,2022-01-28
2020-04-25,sa,0,438,0,4,2,0,9,0.2,0.4444444444444444,2022-01-28
2020-04-26,sa,0,438,0,4,2,0,7,0,0.5714285714285714,2022-01-28
2020-04-27,sa,0,438,0,4,2,0,5,0,0.8,2022-01-28
2020-04-28,sa,0,438,0,4,1,0,5,0,0.8,2022-01-28
2020-04-29,sa,0,438,0,3,0,0,4,0,0.75,2022-01-28
2020-04-30,sa,0,438,0,3,0,0,3,0,1,2022-01-28
2020-05-01,sa,0,438,0,3,0,0,3,0,1,2022-01-28
2020-05-02,sa,0,438,0,3,0,0,3,0,1,2022-01-28
2020-05-03,sa,0,438,0,3,0,0,3,0,1,2022-01-28
2020-05-04,sa,0,438,0,2,0,0,1,0,2,2022-01-28
2020-05-05,sa,0,438,0,2,0,0,0,0,Inf,2022-01-28
2020-05-06,sa,1,439,1,2,0,0,1,0.2,2,2022-01-28
2020-05-07,sa,0,439,0,2,0,0,1,0.2,2,2022-01-28
2020-05-08,sa,0,439,0,1,0,0,1,0.2,1,2022-01-28
2020-05-09,sa,0,439,0,1,0,0,1,0.2,1,2022-01-28
2020-05-10,sa,0,439,0,1,0,0,1,0.2,1,2022-01-28
2020-05-11,sa,0,439,0,1,0,0,1,0,1,2022-01-28
2020-05-12,sa,0,439,0,1,0,0,1,0,1,2022-01-28
2020-05-13,sa,0,439,0,1,0,0,1,0,1,2022-01-28
2020-05-14,sa,0,439,0,1,0,0,1,0,1,2022-01-28
2020-05-15,sa,0,439,0,1,0,0,1,0,1,2022-01-28
2020-05-16,sa,0,439,0,1,0,0,1,0,1,2022-01-28
2020-05-17,sa,0,439,0,1,0,0,1,0,1,2022-01-28
2020-05-18,sa,0,439,0,1,0,0,1,0,1,2022-01-28
2020-05-19,sa,0,439,0,1,0,0,1,0,1,2022-01-28
2020-05-20,sa,0,439,0,1,0,0,0,0,Inf,2022-01-28
2020-05-21,sa,0,439,0,0,0,0,0,0,NA,2022-01-28
2020-05-22,sa,0,439,0,0,0,0,0,0,NA,2022-01-28
2020-05-23,sa,0,439,0,0,0,0,0,0,NA,2022-01-28
2020-05-24,sa,0,439,0,0,0,0,0,0,NA,2022-01-28
2020-05-25,sa,1,440,1,1,0,0,1,0.2,1,2022-01-28
2020-05-26,sa,0,440,0,1,0,0,1,0.2,1,2022-01-28
2020-05-27,sa,0,440,0,0,0,0,1,0.2,0,2022-01-28
2020-05-28,sa,0,440,0,0,0,0,1,0.2,0,2022-01-28
2020-05-29,sa,0,440,0,0,0,0,1,0.2,0,2022-01-28
2020-05-30,sa,0,440,0,0,0,0,1,0,0,2022-01-28
2020-05-31,sa,0,440,0,0,0,0,1,0,0,2022-01-28
2020-06-01,sa,0,440,0,0,0,0,1,0,0,2022-01-28
2020-06-02,sa,0,440,0,0,0,0,1,0,0,2022-01-28
2020-06-03,sa,0,440,0,0,0,0,1,0,0,2022-01-28
2020-06-04,sa,0,440,0,0,0,0,1,0,0,2022-01-28
2020-06-05,sa,0,440,0,0,0,0,1,0,0,2022-01-28
2020-06-06,sa,0,440,0,0,0,0,1,0,0,2022-01-28
2020-06-07,sa,0,440,0,0,0,0,1,0,0,2022-01-28
2020-06-08,sa,0,440,0,0,0,0,0,0,NA,2022-01-28
2020-06-09,sa,0,440,0,0,0,0,0,0,NA,2022-01-28
2020-06-10,sa,0,440,0,0,0,0,0,0,NA,2022-01-28
2020-06-11,sa,0,440,0,0,0,0,0,0,NA,2022-01-28
2020-06-12,sa,0,440,0,0,0,0,0,0,NA,2022-01-28
2020-06-13,sa,0,440,0,0,0,0,0,0,NA,2022-01-28
2020-06-14,sa,0,440,0,0,0,0,0,0,NA,2022-01-28
2020-06-15,sa,0,440,0,0,0,0,0,0,NA,2022-01-28
2020-06-16,sa,0,440,0,0,0,0,0,0,NA,2022-01-28
2020-06-17,sa,0,440,0,0,0,0,0,0,NA,2022-01-28
2020-06-18,sa,0,440,0,0,0,0,0,0,NA,2022-01-28
2020-06-19,sa,0,440,0,0,0,0,0,0,NA,2022-01-28
2020-06-20,sa,0,440,0,0,0,0,0,0,NA,2022-01-28
2020-06-21,sa,0,440,0,0,0,0,0,0,NA,2022-01-28
2020-06-22,sa,0,440,0,0,0,0,0,0,NA,2022-01-28
2020-06-23,sa,0,440,0,0,0,0,0,0,NA,2022-01-28
2020-06-24,sa,0,440,0,0,0,0,0,0,NA,2022-01-28
2020-06-25,sa,0,440,0,0,0,0,0,0,NA,2022-01-28
2020-06-26,sa,0,440,0,0,0,0,0,0,NA,2022-01-28
2020-06-27,sa,0,440,0,0,0,0,0,0,NA,2022-01-28
2020-06-28,sa,3,443,3,0,0,0,3,0.6,0,2022-01-28
2020-06-29,sa,0,443,0,0,0,0,3,0.6,0,2022-01-28
2020-06-30,sa,0,443,0,0,0,0,3,0.6,0,2022-01-28
2020-07-01,sa,0,443,0,0,0,0,3,0.6,0,2022-01-28
2020-07-02,sa,0,443,0,0,0,0,3,0.6,0,2022-01-28
2020-07-03,sa,0,443,0,0,0,0,3,0,0,2022-01-28
2020-07-04,sa,0,443,0,0,0,0,3,0,0,2022-01-28
2020-07-05,sa,0,443,0,0,0,0,3,0,0,2022-01-28
2020-07-06,sa,0,443,0,0,0,0,3,0,0,2022-01-28
2020-07-07,sa,0,443,0,0,0,0,3,0,0,2022-01-28
2020-07-08,sa,0,443,0,0,0,0,3,0,0,2022-01-28
2020-07-09,sa,0,443,0,0,0,0,3,0,0,2022-01-28
2020-07-10,sa,0,443,0,0,0,0,3,0,0,2022-01-28
2020-07-11,sa,0,443,0,0,0,0,3,0,0,2022-01-28
2020-07-12,sa,0,443,0,0,0,0,0,0,NA,2022-01-28
2020-07-13,sa,0,443,0,0,0,0,0,0,NA,2022-01-28
2020-07-14,sa,0,443,0,0,0,0,0,0,NA,2022-01-28
2020-07-15,sa,1,444,1,0,0,0,1,0.2,0,2022-01-28
2020-07-16,sa,0,444,0,0,0,0,1,0.2,0,2022-01-28
2020-07-17,sa,0,444,0,0,0,0,1,0.2,0,2022-01-28
2020-07-18,sa,0,444,0,0,0,0,1,0.2,0,2022-01-28
2020-07-19,sa,0,444,0,0,0,0,1,0.2,0,2022-01-28
2020-07-20,sa,0,444,0,0,0,0,1,0,0,2022-01-28
2020-07-21,sa,1,446,2,0,0,0,2,0.2,0,2022-01-28
2020-07-22,sa,1,447,1,0,0,0,3,0.4,0,2022-01-28
2020-07-23,sa,0,447,0,0,0,0,3,0.4,0,2022-01-28
2020-07-24,sa,0,447,0,0,0,0,3,0.4,0,2022-01-28
2020-07-25,sa,0,447,0,0,0,0,3,0.4,0,2022-01-28
2020-07-26,sa,0,447,0,0,0,0,3,0.2,0,2022-01-28
2020-07-27,sa,1,448,1,0,0,0,4,0.2,0,2022-01-28
2020-07-28,sa,0,448,0,0,0,0,4,0.2,0,2022-01-28
2020-07-29,sa,1,449,1,0,0,0,4,0.4,0,2022-01-28
2020-07-30,sa,1,450,1,0,0,0,5,0.6,0,2022-01-28
2020-07-31,sa,1,451,1,0,0,0,6,0.8,0,2022-01-28
2020-08-01,sa,2,453,2,0,0,0,8,1,0,2022-01-28
2020-08-02,sa,2,455,2,0,0,0,10,1.4,0,2022-01-28
2020-08-03,sa,2,457,2,0,0,0,12,1.6,0,2022-01-28
2020-08-04,sa,0,456,-1,0,0,0,11,1.4,0,2022-01-28
2020-08-05,sa,0,457,1,0,0,0,10,1.2,0,2022-01-28
2020-08-06,sa,2,459,2,1,0,0,12,1.2,0.08333333333333333,2022-01-28
2020-08-07,sa,0,459,0,1,0,0,12,0.8,0.08333333333333333,2022-01-28
2020-08-08,sa,0,459,0,0,0,0,12,0.4,0,2022-01-28
2020-08-09,sa,0,459,0,0,0,0,12,0.4,0,2022-01-28
2020-08-10,sa,0,459,0,0,0,0,11,0.4,0,2022-01-28
2020-08-11,sa,0,459,0,0,0,0,11,0,0,2022-01-28
2020-08-12,sa,0,459,0,0,0,0,10,0,0,2022-01-28
2020-08-13,sa,1,460,1,0,0,0,10,0.2,0,2022-01-28
2020-08-14,sa,0,460,0,0,0,0,9,0.2,0,2022-01-28
2020-08-15,sa,1,461,1,0,0,0,8,0.4,0,2022-01-28
2020-08-16,sa,1,462,1,0,0,0,7,0.6,0,2022-01-28
2020-08-17,sa,0,462,0,0,0,0,5,0.6,0,2022-01-28
2020-08-18,sa,0,462,0,0,0,0,5,0.4,0,2022-01-28
2020-08-19,sa,0,462,0,0,0,0,5,0.4,0,2022-01-28
2020-08-20,sa,0,462,0,0,0,0,3,0.2,0,2022-01-28
2020-08-21,sa,0,462,0,0,0,0,3,0,0,2022-01-28
2020-08-22,sa,1,463,1,0,0,0,4,0.2,0,2022-01-28
2020-08-23,sa,0,463,0,0,0,0,4,0.2,0,2022-01-28
2020-08-24,sa,0,463,0,0,0,0,4,0.2,0,2022-01-28
2020-08-25,sa,0,463,0,0,0,0,4,0.2,0,2022-01-28
2020-08-26,sa,0,463,0,0,0,0,4,0.2,0,2022-01-28
2020-08-27,sa,0,463,0,0,0,0,3,0,0,2022-01-28
2020-08-28,sa,0,463,0,0,0,0,3,0,0,2022-01-28
2020-08-29,sa,0,463,0,0,0,0,2,0,0,2022-01-28
2020-08-30,sa,0,463,0,0,0,0,1,0,0,2022-01-28
2020-08-31,sa,0,463,0,0,0,0,1,0,0,2022-01-28
2020-09-01,sa,0,463,0,0,0,0,1,0,0,2022-01-28
2020-09-02,sa,0,463,0,0,0,0,1,0,0,2022-01-28
2020-09-03,sa,0,463,0,0,0,0,1,0,0,2022-01-28
2020-09-04,sa,1,464,1,0,0,0,2,0.2,0,2022-01-28
2020-09-05,sa,0,464,0,0,0,0,1,0.2,0,2022-01-28
2020-09-06,sa,0,464,0,0,0,0,1,0.2,0,2022-01-28
2020-09-07,sa,1,465,1,0,0,0,2,0.4,0,2022-01-28
2020-09-08,sa,0,465,0,0,0,0,2,0.4,0,2022-01-28
2020-09-09,sa,0,465,0,0,0,0,2,0.2,0,2022-01-28
2020-09-10,sa,1,466,1,0,0,0,3,0.4,0,2022-01-28
2020-09-11,sa,0,466,0,0,0,0,3,0.4,0,2022-01-28
2020-09-12,sa,0,466,0,0,0,0,3,0.2,0,2022-01-28
2020-09-13,sa,0,466,0,0,0,0,3,0.2,0,2022-01-28
2020-09-14,sa,0,466,0,0,0,0,3,0.2,0,2022-01-28
2020-09-15,sa,0,466,0,0,0,0,3,0,0,2022-01-28
2020-09-16,sa,0,466,0,0,0,0,3,0,0,2022-01-28
2020-09-17,sa,0,466,0,0,0,0,3,0,0,2022-01-28
2020-09-18,sa,0,466,0,0,0,0,2,0,0,2022-01-28
2020-09-19,sa,0,466,0,0,0,0,2,0,0,2022-01-28
2020-09-20,sa,0,466,0,0,0,0,2,0,0,2022-01-28
2020-09-21,sa,0,466,0,0,0,0,1,0,0,2022-01-28
2020-09-22,sa,2,468,2,0,0,0,3,0.4,0,2022-01-28
2020-09-23,sa,0,468,0,0,0,0,3,0.4,0,2022-01-28
2020-09-24,sa,0,468,0,0,0,0,2,0.4,0,2022-01-28
2020-09-25,sa,0,468,0,0,0,0,2,0.4,0,2022-01-28
2020-09-26,sa,0,468,0,0,0,0,2,0.4,0,2022-01-28
2020-09-27,sa,0,468,0,0,0,0,2,0,0,2022-01-28
2020-09-28,sa,0,468,0,0,0,0,2,0,0,2022-01-28
2020-09-29,sa,0,468,0,0,0,0,2,0,0,2022-01-28
2020-09-30,sa,0,468,0,0,0,0,2,0,0,2022-01-28
2020-10-01,sa,2,470,2,0,0,0,4,0.4,0,2022-01-28
2020-10-02,sa,0,470,0,0,0,0,4,0.4,0,2022-01-28
2020-10-03,sa,1,471,1,0,0,0,5,0.6,0,2022-01-28
2020-10-04,sa,0,471,0,0,0,0,5,0.6,0,2022-01-28
2020-10-05,sa,2,472,1,0,0,0,7,1,0,2022-01-28
2020-10-06,sa,0,472,0,0,0,0,5,0.6,0,2022-01-28
2020-10-07,sa,0,472,0,0,0,0,5,0.6,0,2022-01-28
2020-10-08,sa,1,473,1,0,0,0,6,0.6,0,2022-01-28
2020-10-09,sa,0,473,0,0,0,0,6,0.6,0,2022-01-28
2020-10-10,sa,2,475,2,0,0,0,8,0.6,0,2022-01-28
2020-10-11,sa,0,475,0,0,0,0,8,0.6,0,2022-01-28
2020-10-12,sa,1,476,1,0,0,0,9,0.8,0,2022-01-28
2020-10-13,sa,3,479,3,1,0,0,12,1.2,0.08333333333333333,2022-01-28
2020-10-14,sa,0,479,0,0,0,0,12,1.2,0,2022-01-28
2020-10-15,sa,0,479,0,0,0,0,10,0.8,0,2022-01-28
2020-10-16,sa,3,482,3,0,0,0,13,1.4,0,2022-01-28
2020-10-17,sa,2,484,2,0,0,0,14,1.6,0,2022-01-28
2020-10-18,sa,0,484,0,0,0,0,14,1,0,2022-01-28
2020-10-19,sa,0,484,0,0,0,0,12,1,0,2022-01-28
2020-10-20,sa,1,485,1,0,0,0,13,1.2,0,2022-01-28
2020-10-21,sa,0,485,0,0,0,0,13,0.6,0,2022-01-28
2020-10-22,sa,2,487,2,0,0,0,14,0.6,0,2022-01-28
2020-10-23,sa,0,487,0,0,0,0,14,0.6,0,2022-01-28
2020-10-24,sa,4,491,4,0,0,0,16,1.4,0,2022-01-28
2020-10-25,sa,3,494,3,0,0,0,19,1.8,0,2022-01-28
2020-10-26,sa,0,494,0,0,0,0,18,1.8,0,2022-01-28
2020-10-27,sa,1,495,1,0,0,0,16,1.6,0,2022-01-28
2020-10-28,sa,1,496,1,0,0,0,17,1.8,0,2022-01-28
2020-10-29,sa,1,497,1,0,0,0,18,1.2,0,2022-01-28
2020-10-30,sa,4,501,4,0,0,0,19,1.4,0,2022-01-28
2020-10-31,sa,0,501,0,0,0,0,17,1.4,0,2022-01-28
2020-11-01,sa,0,501,0,0,0,0,17,1.2,0,2022-01-28
2020-11-02,sa,2,503,2,0,0,0,19,1.4,0,2022-01-28
2020-11-03,sa,1,504,1,0,0,0,19,1.4,0,2022-01-28
2020-11-04,sa,5,509,5,0,0,0,24,1.6,0,2022-01-28
2020-11-05,sa,1,510,1,0,0,0,23,1.8,0,2022-01-28
2020-11-06,sa,2,512,2,0,0,0,25,2.2,0,2022-01-28
2020-11-07,sa,3,515,3,0,0,0,24,2.4,0,2022-01-28
2020-11-08,sa,2,517,2,0,0,0,23,2.6,0,2022-01-28
2020-11-09,sa,1,518,1,0,0,0,24,1.8,0,2022-01-28
2020-11-10,sa,1,519,1,1,0,0,24,1.8,0.041666666666666664,2022-01-28
2020-11-11,sa,1,520,1,1,0,0,24,1.6,0.041666666666666664,2022-01-28
2020-11-12,sa,0,520,0,1,0,0,23,1,0.043478260869565216,2022-01-28
2020-11-13,sa,3,522,2,0,0,0,22,1.2,0,2022-01-28
2020-11-14,sa,4,526,4,0,0,0,26,1.8,0,2022-01-28
2020-11-15,sa,18,544,18,2,0,0,44,5.2,0.045454545454545456,2022-01-28
2020-11-16,sa,5,549,5,1,0,0,47,6,0.02127659574468085,2022-01-28
2020-11-17,sa,2,551,2,2,0,0,48,6.4,0.041666666666666664,2022-01-28
2020-11-18,sa,0,550,-1,2,0,0,43,5.8,0.046511627906976744,2022-01-28
2020-11-19,sa,3,553,3,2,0,0,45,5.6,0.044444444444444446,2022-01-28
2020-11-20,sa,2,555,2,1,0,0,45,2.4,0.022222222222222223,2022-01-28
2020-11-21,sa,0,555,0,0,0,0,42,1.4,0,2022-01-28
2020-11-22,sa,1,556,1,1,0,0,41,1.2,0.024390243902439025,2022-01-28
2020-11-23,sa,2,558,2,1,0,0,42,1.6,0.023809523809523808,2022-01-28
2020-11-24,sa,0,558,0,1,0,0,41,1,0.024390243902439025,2022-01-28
2020-11-25,sa,1,559,1,1,0,0,41,0.8,0.024390243902439025,2022-01-28
2020-11-26,sa,1,560,1,0,0,0,42,1,0,2022-01-28
2020-11-27,sa,1,561,1,0,0,0,40,1,0,2022-01-28
2020-11-28,sa,1,562,1,0,0,0,37,0.8,0,2022-01-28
2020-11-29,sa,0,562,0,0,0,0,19,0.8,0,2022-01-28
2020-11-30,sa,0,562,0,0,0,0,14,0.6,0,2022-01-28
2020-12-01,sa,0,562,0,0,0,0,12,0.4,0,2022-01-28
2020-12-02,sa,0,562,0,0,0,0,12,0.2,0,2022-01-28
2020-12-03,sa,0,562,0,0,0,0,9,0,0,2022-01-28
2020-12-04,sa,0,562,0,0,0,0,7,0,0,2022-01-28
2020-12-05,sa,0,562,0,0,0,0,7,0,0,2022-01-28
2020-12-06,sa,0,562,0,0,0,0,6,0,0,2022-01-28
2020-12-07,sa,0,562,0,0,0,0,4,0,0,2022-01-28
2020-12-08,sa,0,562,0,0,0,0,4,0,0,2022-01-28
2020-12-09,sa,0,562,0,0,0,0,3,0,0,2022-01-28
2020-12-10,sa,0,562,0,0,0,0,2,0,0,2022-01-28
2020-12-11,sa,0,562,0,0,0,0,1,0,0,2022-01-28
2020-12-12,sa,0,562,0,0,0,0,0,0,NA,2022-01-28
2020-12-13,sa,1,563,1,0,0,0,1,0.2,0,2022-01-28
2020-12-14,sa,0,563,0,0,0,0,1,0.2,0,2022-01-28
2020-12-15,sa,0,563,0,0,0,0,1,0.2,0,2022-01-28
2020-12-16,sa,0,563,0,0,0,0,1,0.2,0,2022-01-28
2020-12-17,sa,0,563,0,0,0,0,1,0.2,0,2022-01-28
2020-12-18,sa,0,563,0,0,0,0,1,0,0,2022-01-28
2020-12-19,sa,3,566,3,0,0,0,4,0.6,0,2022-01-28
2020-12-20,sa,0,566,0,0,0,0,4,0.6,0,2022-01-28
2020-12-21,sa,0,566,0,0,0,0,4,0.6,0,2022-01-28
2020-12-22,sa,0,566,0,0,0,0,4,0.6,0,2022-01-28
2020-12-23,sa,2,568,2,0,0,0,6,1,0,2022-01-28
2020-12-24,sa,2,570,2,0,0,0,8,0.8,0,2022-01-28
2020-12-25,sa,0,569,-1,0,0,0,8,0.8,0,2022-01-28
2020-12-26,sa,2,571,2,2,0,0,10,1.2,0.2,2022-01-28
2020-12-27,sa,1,572,1,2,0,0,10,1.4,0.2,2022-01-28
2020-12-28,sa,0,572,0,2,0,0,10,1,0.2,2022-01-28
2020-12-29,sa,3,575,3,2,0,0,13,1.2,0.15384615384615385,2022-01-28
2020-12-30,sa,2,576,1,1,0,0,15,1.6,0.06666666666666667,2022-01-28
2020-12-31,sa,4,580,4,0,0,0,19,2,0,2022-01-28
2021-01-01,sa,0,580,0,0,0,0,19,1.8,0,2022-01-28
2021-01-02,sa,0,579,-1,0,0,0,16,1.8,0,2022-01-28
2021-01-03,sa,4,583,4,0,0,0,20,2,0,2022-01-28
2021-01-04,sa,0,581,-2,0,0,0,20,1.6,0,2022-01-28
2021-01-05,sa,1,582,1,0,0,0,21,1,0,2022-01-28
2021-01-06,sa,0,582,0,0,0,0,19,1,0,2022-01-28
2021-01-07,sa,3,585,3,0,0,0,20,1.6,0,2022-01-28
2021-01-08,sa,3,587,2,0,0,0,23,1.4,0,2022-01-28
2021-01-09,sa,0,587,0,0,0,0,21,1.4,0,2022-01-28
2021-01-10,sa,1,588,1,0,0,0,21,1.4,0,2022-01-28
2021-01-11,sa,0,588,0,0,0,0,21,1.4,0,2022-01-28
2021-01-12,sa,2,590,2,0,0,0,20,1.2,0,2022-01-28
2021-01-13,sa,0,590,0,0,0,0,18,0.6,0,2022-01-28
2021-01-14,sa,1,591,1,0,0,0,15,0.8,0,2022-01-28
2021-01-15,sa,2,593,2,0,0,0,17,1,0,2022-01-28
2021-01-16,sa,0,593,0,0,0,0,17,1,0,2022-01-28
2021-01-17,sa,0,593,0,0,0,0,13,0.6,0,2022-01-28
2021-01-18,sa,0,593,0,0,0,0,13,0.6,0,2022-01-28
2021-01-19,sa,1,594,1,0,0,0,13,0.6,0,2022-01-28
2021-01-20,sa,2,596,2,0,0,0,15,0.6,0,2022-01-28
2021-01-21,sa,0,596,0,0,0,0,12,0.6,0,2022-01-28
2021-01-22,sa,0,596,0,0,0,0,9,0.6,0,2022-01-28
2021-01-23,sa,0,596,0,0,0,0,9,0.6,0,2022-01-28
2021-01-24,sa,0,596,0,0,0,0,8,0.4,0,2022-01-28
2021-01-25,sa,0,596,0,0,0,0,8,0,0,2022-01-28
2021-01-26,sa,0,596,0,0,0,0,6,0,0,2022-01-28
2021-01-27,sa,0,596,0,0,0,0,6,0,0,2022-01-28
2021-01-28,sa,0,596,0,0,0,0,5,0,0,2022-01-28
2021-01-29,sa,0,596,0,0,0,0,3,0,0,2022-01-28
2021-01-30,sa,1,597,1,0,0,0,4,0.2,0,2022-01-28
2021-01-31,sa,0,596,-1,0,0,0,4,0.2,0,2022-01-28
2021-02-01,sa,1,597,1,0,0,0,5,0.4,0,2022-01-28
2021-02-02,sa,4,601,4,0,0,0,8,1.2,0,2022-01-28
2021-02-03,sa,0,601,0,0,0,0,6,1.2,0,2022-01-28
